order_id,record_time,device_id,resource_id,market_id,quantity,price,flexible,state
333880c08841a7b21f1e639ef454b9,2022-09-25 17:03:00 EDT,device:138,Feeder_1_capacity,27735663,0.00698952,3.67432,0,0.006911048175628397
e73edf099a4105a944b7624a7601a0,2022-09-25 17:03:00 EDT,device:135,Feeder_1_capacity,27735663,0.00958145,50.0153,3,0.009602802486807623
a286a077cb44ad8dc89a5a6bc53bee,2022-09-25 17:03:00 EDT,device:128,Feeder_1_capacity,27735663,-0.0088504,0.0,1,-0.00887910190943574
369a248c174065a287c24da90df338,2022-09-25 17:03:00 EDT,device:63,Feeder_1_capacity,27735663,0.00669769,74.8566,3,0.006670785327697269
36bf17ac7746b3a1a844cb064327a5,2022-09-25 17:03:00 EDT,device:61,Feeder_1_capacity,27735663,0.00831024,76.8677,0,0.00817983245551622
a7e873c3ad4482b746bd28ebd66a51,2022-09-25 17:03:00 EDT,device:42,Feeder_1_capacity,27735663,0.00733841,59.7595,0,0.007257211484907787
1c8811840048dcb5b3ed8a9adb2711,2022-09-25 17:04:00 EDT,device:597,Feeder_4_capacity,27735664,0.00732758,37.0712,3,0.007405610095358767
56b47417e64a81b62aed85844b9bf0,2022-09-25 17:04:00 EDT,device:518,Feeder_4_capacity,27735664,-0.00824226,0.0,1,-0.008261390307350463
dd5779dcc147d6a6ecd0a54a83811e,2022-09-25 17:04:00 EDT,device:505,Feeder_4_capacity,27735664,0.00886192,24.7116,0,0.00885704267463878
1d321135204bd1bb4364d908e5bed4,2022-09-25 17:04:00 EDT,device:501,Feeder_4_capacity,27735664,0.00810936,72.9416,3,0.00811756185860442
2ebbaf96dd481785d9da9f75c1bb87,2022-09-25 17:04:00 EDT,device:482,Feeder_4_capacity,27735664,-0.00638817,0.0,1,-0.006364429589360086
7952ba6917472fb867ea93de3c1656,2022-09-25 17:04:00 EDT,device:453,Feeder_3_capacity,27735664,0.00678413,72.4319,0,0.00676157214201758
373cd5fe514fd795db685502878198,2022-09-25 17:04:00 EDT,device:428,Feeder_3_capacity,27735664,0.00714279,50.6454,0,0.007176006293106365
ef991f51994506a4956c4196bdad05,2022-09-25 17:04:00 EDT,device:425,Feeder_3_capacity,27735664,0.00856377,31.0867,3,0.008673037986977257
414f22400547329c304bf66f91a49c,2022-09-25 17:04:00 EDT,device:418,Feeder_3_capacity,27735664,-0.00680832,0.0,1,-0.006874950985478182
4c8701e35a4c659bfae7b2a1dd0072,2022-09-25 17:04:00 EDT,device:402,Feeder_3_storage,5547133,0.0487106,7.26166,1,0.049447192983051606
c06837805f4692b77272bc82bd1839,2022-09-25 17:04:00 EDT,device:377,Feeder_3_capacity,27735664,0.00731682,64.6271,3,0.007364303239932994
5ccffee5ab4e6c84fce9b22a0c01b5,2022-09-25 17:04:00 EDT,device:357,Feeder_3_capacity,27735664,0.00668777,41.5802,0,0.00664243873764875
9ada0034f14eff9b537fa5476a975a,2022-09-25 17:04:00 EDT,device:353,Feeder_3_capacity,27735664,0.00650429,52.4612,3,0.006477585634428251
097e19c6d64d67b1c97628f2b1ce41,2022-09-25 17:04:00 EDT,device:350,Feeder_3_capacity,27735664,0.00894516,29.2709,0,0.00906869586189226
f4dce81be34e7c8dc565024890e29d,2022-09-25 17:04:00 EDT,device:342,Feeder_3_storage,5547133,0.0652481,8.59665,1,0.06454626529302762
3df1d7f9554ac795725c6b1d90c05f,2022-09-25 17:04:00 EDT,device:287,Feeder_2_capacity,27735664,0.00680237,82.3395,0,0.0068937575975387645
7b58b8bba347a791d3e9f917e9438e,2022-09-25 17:04:00 EDT,device:269,Feeder_2_capacity,27735664,0.00735298,93.6432,0,0.007303367253029054
bc3f38e145497d8935c43affb5f973,2022-09-25 17:04:00 EDT,device:245,Feeder_2_capacity,27735664,0.00622971,69.957,0,0.006205748852177247
70ec5764a04b7c955e985d203ed214,2022-09-25 17:04:00 EDT,device:242,Feeder_2_storage,5547133,0.0344315,2.71439,1,0.034038646629682534
22cc9b94854357be19caa7aa3c2d92,2022-09-25 17:04:00 EDT,device:211,Feeder_2_capacity,27735664,0.00668694,86.9659,3,0.006727407010497378
7a24c2756b468cbc00d558c84610bd,2022-09-25 17:04:00 EDT,device:204,Feeder_2_capacity,27735664,-0.00717949,0.0,1,-0.007160744540458183
4fe88ee113479db2f5733b0c1ecf29,2022-09-25 17:04:00 EDT,device:190,Feeder_2_capacity,27735664,0.00694893,19.6289,0,0.006924816037004579
